dataset,missing_data_type,missing_rate,iteration_nr,fixing_method,prediction_method,MAPE,MAE,RMSE,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10
boiler,MNAR,20,1,rpsd2all4,XGBoost,0.9613988657015812,5.151345458984383,5.963794407883847,535.7236328125,531.4544677734375,525.2792358398438,526.8023071289062,533.501708984375,528.6605224609375,529.3009033203125,532.6224365234375,532.0750122070312,531.226318359375
boiler,MNAR,20,1,specsd2all4,XGBoost,0.6614870627916212,3.5445041503906167,4.565567910681136,543.5314331054688,540.3809814453125,534.4984741210938,538.8406372070312,535.3848266601562,545.4089965820312,534.2705078125,536.6810302734375,540.2940063476562,537.6217651367188
boiler,MNAR,20,2,gafsd2all4,XGBoost,0.5918349938149153,3.171084960937492,3.430681763159575,539.57666015625,538.9784545898438,538.356689453125,538.6141967773438,536.9842529296875,537.3370971679688,541.7578735351562,539.6527099609375,539.8585815429688,538.7543334960938
boiler,MNAR,20,2,impute_bfill,XGBoost,0.04354001628296,0.2332919921874918,0.2440888805882842,536.2114868164062,536.1951904296875,536.0936889648438,536.0567626953125,536.0599365234375,536.0304565429688,535.9126586914062,535.9234619140625,535.9306030273438,536.0786743164062
boiler,MNAR,20,2,impute_ffill,XGBoost,0.048526992818915,0.2600131835937418,0.2656557111040178,536.2672729492188,536.18701171875,536.097412109375,536.066162109375,536.066162109375,536.03173828125,536.03515625,536.031005859375,535.9212646484375,536.0569458007812
boiler,MNAR,20,2,impute_mean,XGBoost,0.0993965776762242,0.5325717773437418,0.5459715095816182,536.4615478515625,536.3419189453125,536.3633422851562,536.2164916992188,536.2886962890625,536.3858032226562,536.494384765625,536.3164672851562,536.1681518554688,536.4489135742188
boiler,MNAR,20,2,impute_median,XGBoost,0.1013287372201167,0.5429294433593668,0.5630433723882742,536.5294189453125,536.260009765625,536.54443359375,536.2318115234375,536.24755859375,536.3275756835938,536.5532836914062,536.4224853515625,536.0697021484375,536.4030151367188
boiler,MNAR,20,2,impute_mode,XGBoost,0.0709350276698246,0.3800693359374918,0.3931104595788371,536.1537475585938,536.1582641601562,536.2726440429688,536.134033203125,536.216064453125,536.3660888671875,536.1514892578125,536.1806030273438,536.1497802734375,536.177978515625
boiler,MNAR,20,2,interpolate_akima,XGBoost,0.0445776345040595,0.2388522949218668,0.2454839006734583,536.217041015625,536.1900024414062,536.1016845703125,536.0652465820312,536.0708618164062,536.0355834960938,535.9601440429688,535.9235229492188,535.9434814453125,536.0409545898438
boiler,MNAR,20,2,interpolate_cubic,XGBoost,0.0444692279360981,0.2382724609374918,0.2484061476519662,536.2600708007812,536.1937255859375,536.099609375,536.0664672851562,536.0559692382812,536.0263671875,535.9189453125,535.9268188476562,535.9314575195312,536.0632934570312
boiler,MNAR,20,2,interpolate_index,XGBoost,0.0454490434799133,0.2435214843749918,0.2496718377415795,536.212158203125,536.2061767578125,536.1083374023438,536.0624389648438,536.071044921875,536.0325317382812,535.9568481445312,535.971923828125,535.923095703125,536.0506591796875
boiler,MNAR,20,2,interpolate_linear,XGBoost,0.0454490434799133,0.2435214843749918,0.2496718377415795,536.212158203125,536.2061767578125,536.1083374023438,536.0624389648438,536.071044921875,536.0325317382812,535.9568481445312,535.971923828125,535.923095703125,536.0506591796875
boiler,MNAR,20,2,interpolate_nearest,XGBoost,0.0466792130237269,0.2501132812499918,0.2592426237663543,536.262939453125,536.2139282226562,536.1094970703125,536.0559692382812,536.0567626953125,536.0184326171875,536.0153198242188,535.9136352539062,535.9472045898438,536.0674438476562
boiler,MNAR,20,2,interpolate_pchip,XGBoost,0.0452598110430349,0.2425083007812418,0.2499669257816419,536.2406616210938,536.2040405273438,536.1084594726562,536.065185546875,536.0648803710938,536.0258178710938,535.9512939453125,535.9420776367188,535.9306640625,536.052001953125
boiler,MNAR,20,2,interpolate_polynomial,XGBoost,0.0456163009029288,0.2444187011718668,0.2532890260445175,536.25341796875,536.21142578125,536.1151123046875,536.0625,536.0595703125,536.0311279296875,535.9259643554688,535.9414672851562,535.9436645507812,536.0599365234375
boiler,MNAR,20,2,interpolate_quadratic,XGBoost,0.0456163009029288,0.2444187011718668,0.2532890260445175,536.25341796875,536.21142578125,536.1151123046875,536.0625,536.0595703125,536.0311279296875,535.9259643554688,535.9414672851562,535.9436645507812,536.0599365234375
boiler,MNAR,20,2,mtfsd2all4,XGBoost,0.1043934775829276,0.5593273925781205,0.6510219182060804,535.9169311523438,535.128173828125,535.5328369140625,535.8978271484375,536.4833984375,534.8951416015625,536.2484741210938,535.3949584960938,534.8123779296875,534.656005859375
boiler,MNAR,20,2,original,XGBoost,0.0485911986688409,0.2603549804687418,0.2661194300173872,536.2293090820312,536.1836547851562,536.0869750976562,536.0659790039062,536.069580078125,536.0281372070312,536.0574340820312,536.0242919921875,535.951171875,536.0670166015625
boiler,MNAR,20,2,rpsd2all4,XGBoost,1.0140798145098693,5.433761230468758,5.80585030266444,526.9258422851562,529.1634521484375,528.6744384765625,532.816162109375,533.967529296875,529.7679443359375,529.2164916992188,531.125732421875,532.0281982421875,530.1365966796875
boiler,MNAR,20,2,specsd2all4,XGBoost,0.8437166979554593,4.520856689453126,5.307352831545501,539.070068359375,546.7127075195312,539.6452026367188,537.3319702148438,538.9169921875,540.6948852539062,542.3760375976562,541.3636474609375,535.3555297851562,541.2125854492188
boiler,MNAR,20,3,gafsd2all4,XGBoost,0.807238683427863,4.325326904296867,4.635681852591828,538.2872314453125,543.204833984375,542.2529907226562,538.0804443359375,538.4802856445312,541.2559204101562,538.9520874023438,539.6427001953125,541.0501708984375,540.2066040039062
boiler,MNAR,20,3,impute_bfill,XGBoost,0.0510132632165288,0.2733310546874918,0.2797871492804145,536.222900390625,536.2108154296875,536.0958862304688,536.0612182617188,536.0364379882812,536.0411376953125,536.0671997070312,536.0524291992188,536.0535278320312,536.0517578125
boiler,MNAR,20,3,impute_ffill,XGBoost,0.0528106714437609,0.2829624023437418,0.2894841401939266,536.2678833007812,536.1987915039062,536.1025390625,536.062255859375,536.062255859375,536.0314331054688,536.084228515625,536.062255859375,536.0643310546875,536.0536499023438
boiler,MNAR,20,3,impute_mean,XGBoost,0.1094990330958828,0.5866977539062418,0.61793403092474,536.2589111328125,536.6182250976562,536.3638916015625,536.2744750976562,536.363525390625,536.4075317382812,536.3450317382812,536.4901123046875,536.7528686523438,536.1524047851562
boiler,MNAR,20,3,impute_median,XGBoost,0.1245929304061154,0.6675693359374918,0.6931785148689634,536.3765869140625,536.6427612304688,536.3731689453125,536.333251953125,536.370849609375,536.5357666015625,536.5404663085938,536.53076171875,536.7971801757812,536.3348999023438
boiler,MNAR,20,3,impute_mode,XGBoost,0.0826047564327858,0.4425998535156168,0.4587419005407849,536.1189575195312,536.5111083984375,536.2131958007812,536.2354125976562,536.2785034179688,536.3109741210938,536.3363647460938,536.249755859375,536.1250610351562,536.2066650390625
boiler,MNAR,20,3,interpolate_akima,XGBoost,0.0515748153628092,0.2763400878906168,0.2829128084805632,536.232421875,536.2037963867188,536.1057739257812,536.0704345703125,536.0240478515625,536.032470703125,536.0794067382812,536.0731811523438,536.0709838867188,536.0308837890625
boiler,MNAR,20,3,interpolate_cubic,XGBoost,0.0556330673944031,0.2980808105468668,0.3105774612191225,536.2095336914062,536.201171875,536.1036987304688,536.0708618164062,536.0349731445312,536.0491333007812,536.0861206054688,536.1658935546875,536.1770629882812,536.0423583984375
boiler,MNAR,20,3,interpolate_index,XGBoost,0.0500948715326049,0.2684116210937418,0.2741855506362419,536.23486328125,536.208984375,536.1080932617188,536.0625610351562,536.028564453125,536.026123046875,536.08203125,536.028564453125,536.028564453125,536.0357666015625
boiler,MNAR,20,3,interpolate_linear,XGBoost,0.0500948715326049,0.2684116210937418,0.2741855506362419,536.23486328125,536.208984375,536.1080932617188,536.0625610351562,536.028564453125,536.026123046875,536.08203125,536.028564453125,536.028564453125,536.0357666015625
boiler,MNAR,20,3,interpolate_nearest,XGBoost,0.0519802729645972,0.2785129394531168,0.2843466158681628,536.2523193359375,536.1943969726562,536.093017578125,536.066650390625,536.0681762695312,536.0374755859375,536.066650390625,536.06982421875,536.0374755859375,536.0591430664062
boiler,MNAR,20,3,interpolate_pchip,XGBoost,0.0515931377292811,0.2764377441406168,0.2832320200892188,536.2195434570312,536.2024536132812,536.0968017578125,536.0721435546875,536.02685546875,536.0353393554688,536.0963134765625,536.089599609375,536.032470703125,536.0528564453125
boiler,MNAR,20,3,interpolate_polynomial,XGBoost,0.0522847790926368,0.2801425781249918,0.288266175111113,536.2192993164062,536.1968994140625,536.0938720703125,536.0595092773438,536.0333862304688,536.03857421875,536.0713500976562,536.120361328125,536.0830688476562,536.0451049804688
boiler,MNAR,20,3,interpolate_quadratic,XGBoost,0.0522847790926368,0.2801425781249918,0.288266175111113,536.2192993164062,536.1968994140625,536.0938720703125,536.0595092773438,536.0333862304688,536.03857421875,536.0713500976562,536.120361328125,536.0830688476562,536.0451049804688
boiler,MNAR,20,3,mtfsd2all4,XGBoost,0.1276113863384626,0.6837734374999854,0.79463531987363,536.823974609375,535.252197265625,535.9323120117188,536.9432983398438,536.9658203125,534.8582763671875,535.9356689453125,536.8795776367188,535.8860473632812,535.0784912109375
boiler,MNAR,20,3,original,XGBoost,0.0485911986688409,0.2603549804687418,0.2661194300173872,536.2293090820312,536.1836547851562,536.0869750976562,536.0659790039062,536.069580078125,536.0281372070312,536.0574340820312,536.0242919921875,535.951171875,536.0670166015625
boiler,MNAR,20,3,rpsd2all4,XGBoost,1.2333496694333903,6.6085842285156335,7.041756518622604,526.9161376953125,527.0698852539062,531.5941162109375,532.632080078125,525.8433837890625,530.9312133789062,530.5338745117188,525.8977661132812,531.1586303710938,529.4970703125
boiler,MNAR,20,3,specsd2all4,XGBoost,1.2211375709484966,6.543167480468742,7.691445905253652,536.076171875,549.404296875,547.3778686523438,539.8244018554688,543.8339233398438,541.0850219726562,538.4583129882812,546.5424194335938,541.03857421875,539.95068359375
boiler,MNAR,20,4,gafsd2all4,XGBoost,0.5252817439691264,2.814426025390617,3.2378177271228155,536.1900024414062,538.6515502929688,539.4658203125,537.6015014648438,536.0948486328125,539.1429443359375,540.8082275390625,540.1561279296875,540.2210693359375,537.97216796875
boiler,MNAR,20,4,impute_bfill,XGBoost,0.0457879277591565,0.2453403320312418,0.2473788591457753,536.2388916015625,536.2098999023438,536.1053466796875,536.0626220703125,536.0626220703125,536.0299072265625,536.02587890625,536.0343017578125,535.9200439453125,535.9238891601562
boiler,MNAR,20,4,impute_ffill,XGBoost,0.0454236005109562,0.2433872070312418,0.2450582624879891,536.2330322265625,536.1921997070312,536.0972290039062,536.0674438476562,536.0674438476562,536.0302124023438,536.0185546875,536.0185546875,535.9285278320312,535.940673828125
boiler,MNAR,20,4,impute_mean,XGBoost,0.1188207875058956,0.6366367187499918,0.6713422830731879,536.4314575195312,536.3740234375,536.2952880859375,536.391845703125,536.3142700195312,536.5336303710938,536.85546875,536.3036499023438,536.4212646484375,536.60546875
boiler,MNAR,20,4,impute_median,XGBoost,0.1146463743766661,0.6142673339843668,0.6464887337413774,536.3869018554688,536.4671630859375,536.3869018554688,536.2893676757812,536.313232421875,536.3192138671875,536.5906982421875,536.294677734375,536.514404296875,536.7401123046875
boiler,MNAR,20,4,impute_mode,XGBoost,0.0861058485110146,0.4613498535156168,0.4897418791082769,536.298583984375,536.3952026367188,536.0985717773438,536.0760498046875,536.3231201171875,536.2333984375,536.3843383789062,536.2911987304688,536.2142944335938,536.458740234375
boiler,MNAR,20,4,interpolate_akima,XGBoost,0.0443936623399452,0.2378696289062418,0.2402582086293017,536.2335205078125,536.2011108398438,536.1002197265625,536.066162109375,536.056640625,536.0350341796875,535.95947265625,536.03466796875,535.9209594726562,535.930908203125
boiler,MNAR,20,4,interpolate_cubic,XGBoost,0.0444325367755641,0.2380771484374918,0.2412738913975265,536.2399291992188,536.1951904296875,536.09033203125,536.0489501953125,536.05810546875,536.0292358398438,535.955810546875,536.0516967773438,535.9262084960938,535.9453125
boiler,MNAR,20,4,interpolate_index,XGBoost,0.0463862201626424,0.2485446777343668,0.2506768201054712,536.2440185546875,536.1895141601562,536.0978393554688,536.0631103515625,536.0631103515625,536.0283813476562,536.0405883789062,536.0405883789062,535.9315795898438,535.9467163085938
boiler,MNAR,20,4,interpolate_linear,XGBoost,0.0463862201626424,0.2485446777343668,0.2506768201054712,536.2440185546875,536.1895141601562,536.0978393554688,536.0631103515625,536.0631103515625,536.0283813476562,536.0405883789062,536.0405883789062,535.9315795898438,535.9467163085938
boiler,MNAR,20,4,interpolate_nearest,XGBoost,0.04447025443628,0.2382785644531168,0.2409879834849024,536.2302856445312,536.1897583007812,536.0670166015625,536.0709228515625,536.0709228515625,536.0196533203125,536.0186767578125,536.01123046875,535.9174194335938,535.9468994140625
boiler,MNAR,20,4,interpolate_pchip,XGBoost,0.046689166182156,0.2501682128906168,0.2526250589199297,536.2434692382812,536.2070922851562,536.0884399414062,536.054443359375,536.0816650390625,536.0324096679688,536.0324096679688,536.0465087890625,535.9343872070312,535.9408569335938
boiler,MNAR,20,4,interpolate_polynomial,XGBoost,0.0446614360181035,0.2393039550781168,0.2426074463266438,536.2431640625,536.2003173828125,536.0914306640625,536.0598754882812,536.0596923828125,536.0234375,535.95654296875,536.0521240234375,535.9251708984375,535.9412841796875
boiler,MNAR,20,4,interpolate_quadratic,XGBoost,0.0446614360181035,0.2393039550781168,0.2426074463266438,536.2431640625,536.2003173828125,536.0914306640625,536.0598754882812,536.0596923828125,536.0234375,535.95654296875,536.0521240234375,535.9251708984375,535.9412841796875
boiler,MNAR,20,4,mtfsd2all4,XGBoost,0.0874955317909439,0.4688144531249918,0.5948962181504981,535.897705078125,534.8991088867188,535.6082763671875,536.4575805664062,534.9259033203125,535.9161376953125,535.7349853515625,534.875,535.5308227539062,535.0537719726562
boiler,MNAR,20,4,original,XGBoost,0.0485911986688409,0.2603549804687418,0.2661194300173872,536.2293090820312,536.1836547851562,536.0869750976562,536.0659790039062,536.069580078125,536.0281372070312,536.0574340820312,536.0242919921875,535.951171875,536.0670166015625
boiler,MNAR,20,4,rpsd2all4,XGBoost,0.7917134545707619,4.242068115234384,4.672306953083146,531.8447265625,528.549560546875,531.42626953125,533.2601928710938,535.2122802734375,532.7513427734375,532.8986206054688,531.1455078125,529.7130737304688,528.937744140625
boiler,MNAR,20,4,specsd2all4,XGBoost,0.6661308587291775,3.569214355468739,4.092803798789191,533.2028198242188,537.06298828125,543.0033569335938,538.4490966796875,538.9742431640625,541.3770141601562,535.6239013671875,540.03857421875,541.2415161132812,532.2479248046875
boiler,MNAR,20,5,gafsd2all4,XGBoost,0.5368489060298998,2.876456054687492,2.9707663505512367,539.1995239257812,538.810791015625,538.171630859375,537.72705078125,537.6868286132812,538.1683959960938,538.888916015625,538.861328125,539.721435546875,539.6886596679688
boiler,MNAR,20,5,impute_bfill,XGBoost,0.0455034987437034,0.2438144531249918,0.2473019657518417,536.2432250976562,536.1943969726562,536.054443359375,536.0624389648438,536.0568237304688,536.0364379882812,536.0551147460938,536.0226440429688,535.9254150390625,535.9472045898438
boiler,MNAR,20,5,impute_ffill,XGBoost,0.048491029050269,0.2598239746093668,0.261926998294036,536.2438354492188,536.2019653320312,536.18896484375,536.0590209960938,536.0606689453125,536.0309448242188,536.0606689453125,536.0284423828125,535.927734375,535.9559936523438
boiler,MNAR,20,5,impute_mean,XGBoost,0.0992707239463294,0.5318820800781168,0.5664227816543418,536.4439086914062,536.1113891601562,536.256591796875,536.3580322265625,536.2156372070312,536.2814331054688,536.3779907226562,536.3782348632812,536.5934448242188,536.462158203125
